"
",S.N.,"
",Traded Companies,"
",No. Of Transaction,"
",Max Price,"
",Min Price,"
",Closing Price,"
",Traded Shares,"
",Amount,"
",Previous Closing,"
",Difference Rs.,"
"
,214,,United IDI Mardi RB Hydropower Limited.,,91,,573.00,,555.00,,555.40,,8800.00,,4966278.40,,562.10,,-6.70,
,215,,United Insurance Co. (Nepal) Ltd.,,75,,398.90,,386.10,,390.40,,8942.00,,3499127.90,,396.20,,-5.80,
,216,,United Modi Hydropower Ltd.,,77,,275.00,,266.00,,266.00,,15524.00,,4159737.50,,270.00,,-4.00,
,217,,UNIVERSAL POWER COMPANY LTD,,165,,239.70,,230.30,,232.30,,31027.00,,7263980.10,,235.00,,-2.70,
,218,,Unnati Sahakarya Laghubitta Bittiya Sanstha Limited,,7,,980.00,,942.10,,950.00,,153.00,,146239.10,,975.00,,-25.00,
,219,,Upakar Laghubitta Bittiya Sanstha Limited,,34,,3658.00,,3590.00,,3595.00,,490.00,,1774431.00,,3588.10,,6.90,
,220,,Upper Hewakhola Hydropower Company Limited,,815,,425.00,,406.80,,421.00,,20241.00,,8474136.10,,423.00,,-2.00,
,221,,Upper Solu Hydro Electric Company Limited,,559,,379.60,,351.50,,367.00,,20600.00,,7551548.60,,356.60,,10.40,
,222,,Upper Tamakoshi Hydropower Ltd,,170,,438.00,,428.10,,429.00,,20135.00,,8674465.60,,430.00,,-1.00,
,223,,Vijaya laghubitta Bittiya Sanstha Ltd.,,24,,930.00,,910.00,,928.00,,1002.00,,914857.40,,929.00,,-1.00,
,224,,Wean Nepal Laghubitta Bittiya Sanstha Limited,,15,,1001.60,,963.00,,1000.00,,445.00,,436469.00,,982.00,,18.00,
