"
",S.N.,"
",Traded Companies,"
",No. Of Transaction,"
",Max Price,"
",Min Price,"
",Closing Price,"
",Traded Shares,"
",Amount,"
",Previous Closing,"
",Difference Rs.,"
"
,216,,United Insurance Co. (Nepal) Ltd.,,20,,366.00,,354.00,,366.00,,5035.00,,1811522.50,,360.00,,6.00,
,217,,United Modi Hydropower Ltd.,,143,,255.00,,245.10,,247.90,,22525.00,,5643193.50,,250.00,,-2.10,
,218,,UNIVERSAL POWER COMPANY LTD,,190,,231.60,,225.00,,227.00,,53715.00,,12262541.10,,229.90,,-2.90,
,219,,Unnati Sahakarya Laghubitta Bittiya Sanstha Limited,,6,,939.00,,923.00,,930.00,,85.00,,78990.00,,940.00,,-10.00,
,220,,Upakar Laghubitta Bittiya Sanstha Limited,,58,,3651.00,,3556.60,,3598.00,,1111.00,,4002741.00,,3629.00,,-31.00,
,221,,Upper Hewakhola Hydropower Company Limited,,132,,382.20,,353.00,,364.00,,3875.00,,1395765.00,,375.00,,-11.00,
,222,,Upper Solu Hydro Electric Company Limited,,94,,271.00,,265.00,,270.00,,4120.00,,1108947.00,,268.00,,2.00,
,223,,Upper Tamakoshi Hydropower Ltd,,168,,391.00,,382.00,,383.00,,14843.00,,5712271.00,,387.00,,-4.00,
,224,,Vijaya laghubitta Bittiya Sanstha Ltd.,,16,,870.00,,855.00,,857.00,,407.00,,350947.50,,881.00,,-24.00,
,225,,Wean Nepal Laghubitta Bittiya Sanstha Limited,,7,,935.00,,916.30,,921.00,,80.00,,74027.00,,935.00,,-14.00,
