"
",S.N.,"
",Traded Companies,"
",No. Of Transaction,"
",Max Price,"
",Min Price,"
",Closing Price,"
",Traded Shares,"
",Amount,"
",Previous Closing,"
",Difference Rs.,"
"
,215,,Terhathum Power Company Limited,,157,,493.00,,450.00,,490.00,,13894.00,,6583141.60,,460.00,,30.00,
,216,,Unilever Nepal Limited,,2,,18000.00,,18000.00,,18000.00,,20.00,,360000.00,,18000.00,,0.00,
,217,,Union Hydropower Limited,,495,,256.00,,229.40,,254.80,,95180.00,,23047865.30,,234.00,,20.80,
,218,,United IDI Mardi RB Hydropower Limited.,,72,,709.00,,669.50,,692.00,,5049.00,,3445924.80,,694.50,,-2.50,
,219,,United Insurance Co. (Nepal) Ltd.,,94,,392.00,,369.20,,392.00,,11820.00,,4497057.00,,383.00,,9.00,
,220,,United Modi Hydropower Ltd.,,999,,305.80,,267.10,,305.80,,254295.00,,73874238.30,,278.00,,27.80,
,221,,UNIVERSAL POWER COMPANY LTD,,1169,,266.00,,239.50,,265.90,,328728.00,,84104648.40,,244.00,,21.90,
,222,,Unnati Sahakarya Laghubitta Bittiya Sanstha Limited,,33,,1107.90,,1080.00,,1090.00,,1201.00,,1307473.00,,1100.00,,-10.00,
,223,,Upakar Laghubitta Bittiya Sanstha Limited,,133,,3264.00,,3069.40,,3230.00,,2983.00,,9503319.00,,3132.00,,98.00,
,224,,Upper Tamakoshi Hydropower Ltd,,648,,537.00,,515.00,,535.00,,116409.00,,61455576.00,,523.00,,12.00,
,225,,Vijaya laghubitta Bittiya Sanstha Ltd.,,50,,1110.00,,1035.00,,1095.00,,2078.00,,2231736.40,,1058.00,,37.00,
,226,,Wean Nepal Laghubitta Bittiya Sanstha Limited,,29,,1070.00,,1010.00,,1043.90,,1365.00,,1407211.50,,1010.00,,33.90,
