"
",S.N.,"
",Traded Companies,"
",No. Of Transaction,"
",Max Price,"
",Min Price,"
",Closing Price,"
",Traded Shares,"
",Amount,"
",Previous Closing,"
",Difference Rs.,"
"
,216,,Unilever Nepal Limited,,1,,18005.00,,18005.00,,18005.00,,10.00,,180050.00,,18005.00,,0.00,
,217,,Union Hydropower Limited,,140,,206.00,,197.00,,204.90,,23796.00,,4826900.60,,198.00,,6.90,
,218,,United IDI Mardi RB Hydropower Limited.,,52,,668.00,,641.00,,654.00,,90820.00,,59364686.40,,662.50,,-8.50,
,219,,United Insurance Co. (Nepal) Ltd.,,59,,373.30,,342.00,,373.30,,4129.00,,1444467.00,,349.00,,24.30,
,220,,United Modi Hydropower Ltd.,,188,,220.50,,210.00,,216.00,,40476.00,,8671052.80,,212.00,,4.00,
,221,,UNIVERSAL POWER COMPANY LTD,,369,,216.90,,204.00,,213.00,,71795.00,,15222632.70,,207.70,,5.30,
,222,,Unnati Sahakarya Laghubitta Bittiya Sanstha Limited,,4,,974.10,,955.00,,974.10,,76.00,,73257.00,,955.00,,19.10,
,223,,Upakar Laghubitta Bittiya Sanstha Limited,,77,,2630.00,,2560.00,,2620.00,,1218.00,,3177854.30,,2595.00,,25.00,
,224,,Upper Tamakoshi Hydropower Ltd,,678,,509.00,,483.80,,487.00,,81729.00,,40181812.90,,482.00,,5.00,
,225,,Vijaya laghubitta Bittiya Sanstha Ltd.,,23,,917.80,,865.00,,887.00,,690.00,,611001.20,,882.00,,5.00,
,226,,Wean Nepal Laghubitta Bittiya Sanstha Limited,,5,,932.20,,913.40,,913.40,,80.00,,74156.00,,897.00,,16.40,
