"
",S.N.,"
",Traded Companies,"
",No. Of Transaction,"
",Max Price,"
",Min Price,"
",Closing Price,"
",Traded Shares,"
",Amount,"
",Previous Closing,"
",Difference Rs.,"
"
,215,,Synergy Power Development Ltd.,,63,,264.00,,255.00,,259.80,,7039.00,,1806605.20,,263.00,,-3.20,
,216,,Taragaon Regency Hotel Limited,,8,,320.00,,315.00,,320.00,,320.00,,100872.00,,318.00,,2.00,
,217,,Terhathum Power Company Limited,,32,,395.00,,382.20,,382.20,,2495.00,,968461.50,,398.80,,-16.60,
,218,,Union Hydropower Limited,,82,,194.80,,186.00,,187.00,,13185.00,,2492072.50,,189.00,,-2.00,
,219,,United IDI Mardi RB Hydropower Limited.,,62,,475.70,,454.00,,454.00,,6284.00,,2926178.10,,469.00,,-15.00,
,220,,United Insurance Co. (Nepal) Ltd.,,23,,349.00,,336.00,,341.00,,3524.00,,1208587.00,,340.00,,1.00,
,221,,United Modi Hydropower Ltd.,,131,,239.00,,229.00,,230.00,,21737.00,,5012359.40,,235.00,,-5.00,
,222,,UNIVERSAL POWER COMPANY LTD,,145,,219.80,,210.00,,211.00,,23376.00,,4977758.70,,215.50,,-4.50,
,223,,Unnati Sahakarya Laghubitta Bittiya Sanstha Limited,,8,,905.00,,895.00,,895.00,,197.00,,176953.00,,905.00,,-10.00,
,224,,Upakar Laghubitta Bittiya Sanstha Limited,,33,,3200.00,,3124.10,,3130.00,,385.00,,1215228.00,,3185.00,,-55.00,
,225,,Upper Hewakhola Hydropower Company Limited,,179,,394.00,,363.10,,394.00,,6252.00,,2299666.40,,383.00,,11.00,
,226,,Upper Solu Hydro Electric Company Limited,,225,,292.80,,268.40,,280.00,,7763.00,,2158810.00,,289.00,,-9.00,
,227,,Upper Tamakoshi Hydropower Ltd,,219,,387.00,,377.00,,378.00,,20697.00,,7894304.00,,380.00,,-2.00,
,228,,Vijaya laghubitta Bittiya Sanstha Ltd.,,24,,820.00,,808.00,,811.00,,882.00,,717123.00,,820.00,,-9.00,
,229,,Wean Nepal Laghubitta Bittiya Sanstha Limited,,4,,895.00,,890.00,,895.00,,100.00,,89450.00,,885.00,,10.00,
