"
",S.N.,"
",Traded Companies,"
",No. Of Transaction,"
",Max Price,"
",Min Price,"
",Closing Price,"
",Traded Shares,"
",Amount,"
",Previous Closing,"
",Difference Rs.,"
"
,214,,United IDI Mardi RB Hydropower Limited.,,99,,560.10,,510.70,,550.00,,8394.00,,4364208.50,,528.00,,22.00,
,215,,United Insurance Co. (Nepal) Ltd.,,18,,370.00,,365.00,,365.50,,1056.00,,386467.60,,372.00,,-6.50,
,216,,United Modi Hydropower Ltd.,,171,,256.00,,246.00,,250.00,,45426.00,,11372574.00,,257.00,,-7.00,
,217,,UNIVERSAL POWER COMPANY LTD,,185,,228.00,,219.90,,222.50,,49196.00,,11022616.50,,224.30,,-1.80,
,218,,Unnati Sahakarya Laghubitta Bittiya Sanstha Limited,,8,,954.00,,936.00,,940.00,,245.00,,230853.20,,960.00,,-20.00,
,219,,Upakar Laghubitta Bittiya Sanstha Limited,,64,,3529.00,,3412.10,,3444.00,,1460.00,,5033321.00,,3501.00,,-57.00,
,220,,Upper Hewakhola Hydropower Company Limited,,376,,425.00,,388.50,,393.00,,14535.00,,5761291.50,,410.00,,-17.00,
,221,,Upper Solu Hydro Electric Company Limited,,264,,352.00,,332.00,,334.00,,8172.00,,2783879.40,,340.00,,-6.00,
,222,,Upper Tamakoshi Hydropower Ltd,,232,,412.00,,405.00,,406.00,,22193.00,,9034264.60,,411.00,,-5.00,
,223,,Vijaya laghubitta Bittiya Sanstha Ltd.,,25,,865.50,,850.10,,860.00,,1425.00,,1225830.20,,877.10,,-17.10,
,224,,Wean Nepal Laghubitta Bittiya Sanstha Limited,,5,,945.00,,935.90,,935.90,,80.00,,74996.00,,955.00,,-19.10,
