"
",S.N.,"
",Traded Companies,"
",No. Of Transaction,"
",Max Price,"
",Min Price,"
",Closing Price,"
",Traded Shares,"
",Amount,"
",Previous Closing,"
",Difference Rs.,"
"
,217,,Union Hydropower Limited,,65,,190.30,,177.00,,185.00,,9153.00,,1681130.00,,180.00,,5.00,
,218,,United IDI Mardi RB Hydropower Limited.,,81,,458.00,,441.00,,450.00,,8270.00,,3718062.20,,441.00,,9.00,
,219,,United Insurance Co. (Nepal) Ltd.,,19,,349.00,,340.00,,341.00,,2579.00,,883736.00,,336.20,,4.80,
,220,,United Modi Hydropower Ltd.,,125,,235.50,,224.00,,230.00,,22610.00,,5176363.50,,224.40,,5.60,
,221,,UNIVERSAL POWER COMPANY LTD,,188,,213.00,,202.00,,210.00,,40312.00,,8384396.40,,202.00,,8.00,
,222,,Unnati Sahakarya Laghubitta Bittiya Sanstha Limited,,9,,894.60,,880.00,,890.00,,339.00,,300424.40,,877.10,,12.90,
,223,,Upakar Laghubitta Bittiya Sanstha Limited,,18,,3100.00,,3070.00,,3080.00,,220.00,,678982.00,,3040.10,,39.90,
,224,,Upper Hewakhola Hydropower Company Limited,,191,,402.90,,360.30,,402.90,,4879.00,,1843041.80,,380.00,,22.90,
,225,,Upper Solu Hydro Electric Company Limited,,100,,278.00,,261.20,,274.40,,2299.00,,626187.50,,270.00,,4.40,
,226,,Upper Tamakoshi Hydropower Ltd,,218,,382.00,,366.60,,369.80,,23857.00,,8846282.40,,368.00,,1.80,
,227,,Vijaya laghubitta Bittiya Sanstha Ltd.,,26,,815.00,,799.00,,815.00,,2146.00,,1729308.00,,795.10,,19.90,
,228,,Wean Nepal Laghubitta Bittiya Sanstha Limited,,6,,918.00,,880.00,,900.00,,80.00,,72190.00,,894.00,,6.00,
