"
",S.N.,"
",Traded Companies,"
",No. Of Transaction,"
",Max Price,"
",Min Price,"
",Closing Price,"
",Traded Shares,"
",Amount,"
",Previous Closing,"
",Difference Rs.,"
"
,217,,Unilever Nepal Limited,,2,,18300.00,,18004.00,,18004.00,,20.00,,363040.00,,18000.00,,4.00,
,218,,Union Hydropower Limited,,150,,186.00,,171.90,,185.00,,26691.00,,4788967.80,,170.00,,15.00,
,219,,United IDI Mardi RB Hydropower Limited.,,80,,435.00,,404.00,,433.00,,7361.00,,3159005.50,,405.00,,28.00,
,220,,United Insurance Co. (Nepal) Ltd.,,47,,356.90,,335.20,,354.00,,7440.00,,2602332.30,,342.00,,12.00,
,221,,United Modi Hydropower Ltd.,,183,,229.00,,209.00,,229.00,,40087.00,,8914990.20,,212.90,,16.10,
,222,,UNIVERSAL POWER COMPANY LTD,,356,,218.80,,201.10,,218.00,,88381.00,,18758804.20,,200.00,,18.00,
,223,,Unnati Sahakarya Laghubitta Bittiya Sanstha Limited,,9,,890.00,,860.00,,881.10,,172.00,,150588.30,,875.00,,6.10,
,224,,Upakar Laghubitta Bittiya Sanstha Limited,,51,,3444.00,,3260.00,,3435.00,,1030.00,,3440520.00,,3250.00,,185.00,
,225,,Upper Hewakhola Hydropower Company Limited,,149,,346.00,,331.10,,344.90,,7754.00,,2654998.10,,339.80,,5.10,
,226,,Upper Solu Hydro Electric Company Limited,,148,,274.00,,251.00,,271.90,,8855.00,,2317240.70,,261.00,,10.90,
,227,,Upper Tamakoshi Hydropower Ltd,,191,,377.00,,361.00,,377.00,,19037.00,,7036385.20,,361.20,,15.80,
,228,,Vijaya laghubitta Bittiya Sanstha Ltd.,,4,,859.90,,845.00,,859.90,,125.00,,105774.00,,830.00,,29.90,
,229,,Wean Nepal Laghubitta Bittiya Sanstha Limited,,10,,902.70,,871.00,,888.40,,175.00,,156256.00,,885.00,,3.40,
