"
",S.N.,"
",Traded Companies,"
",No. Of Transaction,"
",Max Price,"
",Min Price,"
",Closing Price,"
",Traded Shares,"
",Amount,"
",Previous Closing,"
",Difference Rs.,"
"
,213,,United IDI Mardi RB Hydropower Limited.,,141,,622.00,,590.00,,590.00,,14074.00,,8439501.20,,614.00,,-24.00,
,214,,United Insurance Co. (Nepal) Ltd.,,63,,383.00,,371.50,,376.00,,9697.00,,3649167.60,,386.00,,-10.00,
,215,,United Modi Hydropower Ltd.,,282,,281.50,,270.50,,270.50,,64223.00,,17657392.40,,283.00,,-12.50,
,216,,UNIVERSAL POWER COMPANY LTD,,627,,247.80,,235.20,,238.00,,176831.00,,42570823.50,,248.00,,-10.00,
,217,,Unnati Sahakarya Laghubitta Bittiya Sanstha Limited,,52,,975.00,,933.00,,950.00,,1856.00,,1775288.80,,990.00,,-40.00,
,218,,Upakar Laghubitta Bittiya Sanstha Limited,,59,,3750.00,,3680.40,,3715.00,,1322.00,,4898391.00,,3794.00,,-79.00,
,219,,Upper Hewakhola Hydropower Company Limited,,2530,,384.00,,357.00,,357.00,,39110.00,,14265063.00,,384.00,,-27.00,
,220,,Upper Solu Hydro Electric Company Limited,,830,,383.00,,366.00,,366.00,,19565.00,,7312542.20,,389.30,,-23.30,
,221,,Upper Tamakoshi Hydropower Ltd,,500,,471.00,,445.00,,446.00,,63442.00,,28661805.10,,462.90,,-16.90,
,222,,Vijaya laghubitta Bittiya Sanstha Ltd.,,23,,960.00,,940.00,,948.00,,785.00,,741951.30,,977.00,,-29.00,
,223,,Wean Nepal Laghubitta Bittiya Sanstha Limited,,14,,1029.00,,975.00,,976.00,,579.00,,578573.00,,1009.90,,-33.90,
