"
",S.N.,"
",Traded Companies,"
",No. Of Transaction,"
",Max Price,"
",Min Price,"
",Closing Price,"
",Traded Shares,"
",Amount,"
",Previous Closing,"
",Difference Rs.,"
"
,213,,Swabalamban Laghubitta Bittiya Sanstha Limited,,150,,1270.00,,1202.40,,1204.60,,8959.00,,11020804.20,,1264.90,,-60.30,
,214,,Swabhimaan Laghubitta Bittiya Sanstha Limited,,11,,1555.50,,1510.00,,1511.00,,153.00,,234776.00,,1569.90,,-58.90,
,215,,Swarojgar Laghu Bitta Bikas Bank Ltd.,,33,,915.00,,873.00,,873.10,,1628.00,,1439537.50,,910.00,,-36.90,
,216,,Swet-Ganga Hydropower & Construction Limited,,272,,290.00,,267.70,,268.00,,14365.00,,4002798.00,,288.30,,-20.30,
,217,,Synergy Power Development Ltd.,,198,,304.00,,280.30,,287.50,,25924.00,,7468707.60,,302.00,,-14.50,
,218,,Taragaon Regency Hotel Limited,,14,,348.90,,335.20,,338.80,,979.00,,336663.90,,352.20,,-13.40,
,219,,Terhathum Power Company Limited,,103,,424.30,,398.00,,400.00,,10433.00,,4219355.70,,424.00,,-24.00,
,220,,Unilever Nepal Limited,,9,,18400.00,,18000.00,,18000.00,,90.00,,1630020.00,,18400.00,,-400.00,
,221,,Union Hydropower Limited,,206,,218.00,,204.00,,204.90,,50697.00,,10589295.30,,217.20,,-12.30,
,222,,United IDI Mardi RB Hydropower Limited.,,144,,576.00,,524.30,,528.00,,13722.00,,7389068.50,,565.00,,-37.00,
,223,,United Insurance Co. (Nepal) Ltd.,,74,,388.00,,367.50,,375.90,,12678.00,,4731362.50,,389.50,,-13.60,
,224,,United Modi Hydropower Ltd.,,345,,279.00,,258.00,,260.00,,104111.00,,27671545.10,,276.00,,-16.00,
,225,,UNIVERSAL POWER COMPANY LTD,,702,,248.70,,225.00,,227.90,,182200.00,,42174804.80,,244.00,,-16.10,
,226,,Unnati Sahakarya Laghubitta Bittiya Sanstha Limited,,22,,975.00,,950.00,,950.00,,1055.00,,1012219.00,,962.10,,-12.10,
,227,,Upakar Laghubitta Bittiya Sanstha Limited,,47,,3468.80,,3390.00,,3400.00,,1211.00,,4147645.70,,3485.00,,-85.00,
,228,,Upper Hewakhola Hydropower Company Limited,,304,,410.00,,375.00,,400.00,,27717.00,,10703381.00,,403.00,,-3.00,
,229,,Upper Solu Hydro Electric Company Limited,,273,,345.00,,320.40,,321.00,,17340.00,,5696009.40,,345.00,,-24.00,
,230,,Upper Tamakoshi Hydropower Ltd,,442,,428.40,,400.00,,406.00,,65123.00,,26785815.10,,420.00,,-14.00,
,231,,Vijaya laghubitta Bittiya Sanstha Ltd.,,25,,925.00,,872.10,,889.00,,904.00,,811591.90,,907.90,,-18.90,
,232,,Wean Nepal Laghubitta Bittiya Sanstha Limited,,16,,956.00,,925.10,,930.00,,290.00,,270900.00,,940.00,,-10.00,
